event_timestamp,symbol,price,volume,trade_value,event_date
2025-01-21 12:20:00,MQG,70.39,8511,599048.79,2025-01-21
2025-01-21 12:21:00,MQG,71.75,14550,1044012.63,2025-01-21
2025-01-21 12:22:00,WOW,103.71,19755,2048772.27,2025-01-21
2025-01-21 12:23:00,CBA,36.33,59177,2150062.67,2025-01-21
2025-01-21 12:24:00,TLS,36.04,24032,866105.85,2025-01-21
2025-01-21 12:25:00,NAB,140.2,45731,6411373.44,2025-01-21
2025-01-21 12:26:00,WBC,93.66,25764,2412945.42,2025-01-21
2025-01-21 12:27:00,WES,106.63,22514,2400570.07,2025-01-21
2025-01-21 12:28:00,CBA,39.54,26741,1057315.56,2025-01-21
2025-01-21 12:29:00,BHP,148.17,20188,2991174.24,2025-01-21
2025-01-21 12:30:00,TLS,37.26,61526,2292370.52,2025-01-21
2025-01-21 12:31:00,CSL,111.19,16964,1886231.17,2025-01-21
2025-01-21 12:32:00,CBA,38.53,17519,674933.66,2025-01-21
2025-01-21 12:33:00,CBA,38.0,12237,464997.33,2025-01-21
2025-01-21 12:34:00,CSL,109.68,19747,2165757.54,2025-01-21
2025-01-21 12:35:00,WOW,105.0,28893,3033701.77,2025-01-21
2025-01-21 12:36:00,NAB,141.41,22513,3183472.93,2025-01-21
2025-01-21 12:37:00,CBA,40.58,21412,868851.94,2025-01-21
2025-01-21 12:38:00,TLS,37.38,21367,798729.13,2025-01-21
2025-01-21 12:39:00,WBC,95.27,43333,4128148.01,2025-01-21
2025-01-21 12:40:00,WBC,94.92,18360,1742713.97,2025-01-21
2025-01-21 12:41:00,CSL,110.48,27875,3079538.04,2025-01-21
2025-01-21 12:42:00,NAB,141.98,15796,2242751.82,2025-01-21
2025-01-21 12:43:00,CSL,107.85,45056,4859068.46,2025-01-21
2025-01-21 12:44:00,TLS,36.02,79536,2864859.98,2025-01-21
2025-01-21 12:45:00,ANZ,179.21,20729,3714877.41,2025-01-21
2025-01-21 12:46:00,WBC,96.4,17918,1727351.49,2025-01-21
2025-01-21 12:47:00,TLS,40.31,16342,658679.79,2025-01-21
2025-01-21 12:48:00,WOW,101.32,25814,2615494.83,2025-01-21
2025-01-21 12:49:00,MQG,68.96,16099,1110121.95,2025-01-21
2025-01-21 12:50:00,CBA,35.56,24694,878031.28,2025-01-21
2025-01-21 12:51:00,TLS,36.62,19455,712452.27,2025-01-21
2025-01-21 12:52:00,CBA,39.22,7889,309437.19,2025-01-21
2025-01-21 12:53:00,WOW,103.19,52814,5449761.61,2025-01-21
2025-01-21 12:54:00,WOW,102.54,15257,1564443.7,2025-01-21
2025-01-21 12:55:00,CBA,39.68,14169,562206.51,2025-01-21
2025-01-21 12:56:00,CSL,110.39,11918,1315568.62,2025-01-21
2025-01-21 12:57:00,WOW,105.04,22926,2408216.06,2025-01-21
2025-01-21 12:58:00,TLS,35.71,24284,867123.35,2025-01-21
2025-01-21 12:59:00,WES,106.1,28067,2978007.92,2025-01-21
2025-01-21 13:00:00,ANZ,178.81,16030,2866380.07,2025-01-21
2025-01-21 13:01:00,NAB,142.47,13642,1943627.05,2025-01-21
2025-01-21 13:02:00,BHP,148.07,27436,4062344.62,2025-01-21
2025-01-21 13:03:00,NAB,141.88,9926,1408307.97,2025-01-21
2025-01-21 13:04:00,BHP,147.7,21146,3123231.39,2025-01-21
2025-01-21 13:05:00,TLS,39.13,19503,763199.0,2025-01-21
2025-01-21 13:06:00,MQG,68.89,72988,5027875.42,2025-01-21
2025-01-21 13:07:00,MQG,69.77,6235,435035.62,2025-01-21
2025-01-21 13:08:00,WES,105.52,18704,1973600.44,2025-01-21
2025-01-21 13:09:00,CBA,37.8,24671,932561.13,2025-01-21
2025-01-21 13:10:00,BHP,149.95,28915,4335821.19,2025-01-21
2025-01-21 13:11:00,CSL,109.27,10307,1126217.07,2025-01-21
2025-01-21 13:12:00,CSL,111.95,15499,1735101.81,2025-01-21
2025-01-21 13:13:00,CSL,111.02,14779,1640732.48,2025-01-21
2025-01-21 13:14:00,WBC,95.36,23560,2246794.99,2025-01-21
2025-01-21 13:15:00,ANZ,181.32,96900,17570065.35,2025-01-21
2025-01-21 13:16:00,ANZ,178.43,34929,6232320.7,2025-01-21
2025-01-21 13:17:00,TLS,37.0,13546,501169.4,2025-01-21
2025-01-21 13:18:00,BHP,148.11,35519,5260888.64,2025-01-21
2025-01-21 13:19:00,WES,105.89,46159,4887645.42,2025-01-21
2025-01-21 13:20:00,CBA,39.0,35368,1379381.55,2025-01-21
2025-01-21 13:21:00,WOW,103.18,17030,1757186.41,2025-01-21
2025-01-21 13:22:00,BHP,144.84,61118,8852498.86,2025-01-21
2025-01-21 13:23:00,BHP,147.63,41552,6134288.08,2025-01-21
2025-01-21 13:24:00,CBA,41.69,21054,877705.48,2025-01-21
2025-01-21 13:25:00,BHP,147.82,23911,3534460.31,2025-01-21
2025-01-21 13:26:00,WBC,96.45,14153,1365114.86,2025-01-21
2025-01-21 13:27:00,NAB,137.58,40656,5593655.6,2025-01-21
2025-01-21 13:28:00,CSL,108.85,17098,1861182.68,2025-01-21
2025-01-21 13:29:00,WOW,102.84,23560,2422943.4,2025-01-21
2025-01-21 13:30:00,WOW,102.97,18645,1919846.24,2025-01-21
2025-01-21 13:31:00,CSL,111.36,22095,2460540.18,2025-01-21
2025-01-21 13:32:00,ANZ,176.46,19506,3441932.14,2025-01-21
2025-01-21 13:33:00,MQG,69.34,14140,980424.42,2025-01-21
2025-01-21 13:34:00,ANZ,178.1,38502,6857073.42,2025-01-21
2025-01-21 13:35:00,WES,105.51,20474,2160256.37,2025-01-21
2025-01-21 13:36:00,ANZ,178.66,52537,9386493.8,2025-01-21
2025-01-21 13:37:00,NAB,138.68,5906,819028.93,2025-01-21
2025-01-21 13:38:00,NAB,142.52,33615,4790941.8,2025-01-21
2025-01-21 13:39:00,CSL,109.44,36117,3952556.16,2025-01-21
2025-01-21 13:40:00,NAB,139.69,26142,3651868.25,2025-01-21
2025-01-21 13:41:00,MQG,67.0,7771,520675.0,2025-01-21
2025-01-21 13:42:00,NAB,136.14,29888,4069089.24,2025-01-21
2025-01-21 13:43:00,TLS,37.91,30280,1147833.38,2025-01-21
2025-01-21 13:44:00,CBA,41.56,63255,2628788.41,2025-01-21
2025-01-21 13:45:00,CSL,107.54,29655,3189026.23,2025-01-21
2025-01-21 13:46:00,CBA,39.52,34476,1362546.1,2025-01-21
2025-01-21 13:47:00,BHP,147.66,11585,1710680.0,2025-01-21
2025-01-21 13:48:00,WOW,102.18,20617,2106597.51,2025-01-21
2025-01-21 13:49:00,WES,104.48,35312,3689238.66,2025-01-21
2025-01-21 13:50:00,ANZ,179.84,18720,3366615.35,2025-01-21
2025-01-21 13:51:00,MQG,68.6,10917,748887.59,2025-01-21
2025-01-21 13:52:00,NAB,139.81,23925,3344980.11,2025-01-21
2025-01-21 13:53:00,WOW,104.51,19392,2026652.32,2025-01-21
2025-01-21 13:54:00,ANZ,179.58,14472,2598930.19,2025-01-21
2025-01-21 13:55:00,CBA,37.34,32690,1220724.23,2025-01-21
2025-01-21 13:56:00,NAB,139.74,12602,1761050.99,2025-01-21
2025-01-21 13:57:00,ANZ,178.61,31144,5562642.98,2025-01-21
2025-01-21 13:58:00,BHP,144.96,47996,6957664.99,2025-01-21
2025-01-21 13:59:00,WBC,94.97,15098,1433877.63,2025-01-21
2025-01-21 14:00:00,BHP,147.73,8795,1299271.48,2025-01-21
2025-01-21 14:01:00,WES,106.26,23847,2533868.46,2025-01-21
2025-01-21 14:02:00,ANZ,177.36,12427,2204034.69,2025-01-21
2025-01-21 14:03:00,WOW,105.95,14583,1545037.88,2025-01-21
2025-01-21 14:04:00,MQG,67.48,17223,1162285.18,2025-01-21
2025-01-21 14:05:00,BHP,146.42,38556,5645544.53,2025-01-21
2025-01-21 14:06:00,TLS,37.88,43589,1651317.0,2025-01-21
2025-01-21 14:07:00,MQG,69.72,16556,1154238.25,2025-01-21
2025-01-21 14:08:00,MQG,67.32,42067,2832137.71,2025-01-21
2025-01-21 14:09:00,BHP,148.18,5410,801652.68,2025-01-21
2025-01-21 14:10:00,WBC,99.98,32062,3205615.6,2025-01-21
2025-01-21 14:11:00,TLS,39.27,34689,1362262.65,2025-01-21
2025-01-21 14:12:00,WBC,91.67,22932,2102084.07,2025-01-21
2025-01-21 14:13:00,CBA,37.1,59222,2197092.39,2025-01-21
2025-01-21 14:14:00,NAB,139.34,15826,2205273.15,2025-01-21
2025-01-21 14:15:00,WOW,105.9,16755,1774362.0,2025-01-21
2025-01-21 14:16:00,WES,103.26,30842,3184897.98,2025-01-21
2025-01-21 14:17:00,NAB,140.04,17588,2463021.64,2025-01-21
2025-01-21 14:18:00,CSL,110.61,21042,2327401.63,2025-01-21
2025-01-21 14:19:00,CBA,40.16,37514,1506713.25,2025-01-21
2025-01-21 14:20:00,ANZ,179.01,19766,3538224.78,2025-01-21
2025-01-21 14:21:00,BHP,145.33,75144,10920414.92,2025-01-21
2025-01-21 14:22:00,ANZ,175.1,74061,12968003.4,2025-01-21
2025-01-21 14:23:00,WES,102.79,7082,727958.73,2025-01-21
2025-01-21 14:24:00,WOW,103.91,40863,4246101.12,2025-01-21
2025-01-21 14:25:00,WES,103.16,44809,4622559.41,2025-01-21
2025-01-21 14:26:00,TLS,35.02,29940,1048395.13,2025-01-21
2025-01-21 14:27:00,CBA,40.02,8611,344642.28,2025-01-21
2025-01-21 14:28:00,CBA,39.81,17974,715483.98,2025-01-21
2025-01-21 14:29:00,NAB,137.42,38753,5325300.45,2025-01-21
2025-01-21 14:30:00,CBA,37.69,22950,864914.89,2025-01-21
2025-01-21 14:31:00,NAB,139.54,39771,5549667.77,2025-01-21
2025-01-21 14:32:00,NAB,137.25,23621,3242099.35,2025-01-21
2025-01-21 14:33:00,TLS,39.94,14057,561429.61,2025-01-21
2025-01-21 14:34:00,TLS,36.71,15043,552232.51,2025-01-21
2025-01-21 14:35:00,MQG,70.16,15076,1057761.16,2025-01-21
2025-01-21 14:36:00,ANZ,178.21,30335,5406080.62,2025-01-21
2025-01-21 14:37:00,BHP,147.26,8050,1185468.03,2025-01-21
2025-01-21 14:38:00,WBC,97.49,6039,588770.32,2025-01-21
2025-01-21 14:39:00,CBA,41.67,12435,518164.46,2025-01-21
2025-01-21 14:40:00,ANZ,178.09,69273,12337100.74,2025-01-21
2025-01-21 14:41:00,ANZ,177.1,29950,5304265.02,2025-01-21
2025-01-21 14:42:00,CBA,38.76,18200,705423.97,2025-01-21
2025-01-21 14:43:00,MQG,70.44,14885,1048573.43,2025-01-21
2025-01-21 14:44:00,TLS,39.32,23925,940772.85,2025-01-21
2025-01-21 14:45:00,BHP,148.52,16930,2514511.96,2025-01-21
2025-01-21 14:46:00,WES,107.07,25692,2750946.47,2025-01-21
2025-01-21 14:47:00,CSL,111.2,44594,4958757.39,2025-01-21
2025-01-21 14:48:00,NAB,138.92,14540,2019837.27,2025-01-21
2025-01-21 14:49:00,WBC,93.15,30053,2799546.32,2025-01-21
2025-01-21 14:50:00,CSL,114.85,21161,2430238.75,2025-01-21
2025-01-21 14:51:00,NAB,140.34,25833,3625374.75,2025-01-21
2025-01-21 14:52:00,MQG,70.56,14110,995575.11,2025-01-21
2025-01-21 14:53:00,WOW,104.11,11068,1152344.17,2025-01-21
2025-01-21 14:54:00,WES,106.88,23673,2530251.92,2025-01-21
2025-01-21 14:55:00,CBA,39.53,19040,752706.73,2025-01-21
2025-01-21 14:56:00,MQG,68.27,29673,2025687.19,2025-01-21
2025-01-21 14:57:00,WBC,96.85,40213,3894437.75,2025-01-21
2025-01-21 14:58:00,NAB,139.57,85511,11934428.7,2025-01-21
2025-01-21 14:59:00,WBC,93.55,11172,1045112.03,2025-01-21
2025-01-21 15:00:00,TLS,36.95,17903,661428.38,2025-01-21
2025-01-21 15:01:00,MQG,69.75,30621,2135924.98,2025-01-21
2025-01-21 15:02:00,BHP,146.54,44085,6460292.87,2025-01-21
2025-01-21 15:03:00,WES,104.57,27774,2904325.4,2025-01-21
2025-01-21 15:04:00,TLS,37.42,12946,484490.36,2025-01-21
2025-01-21 15:05:00,WBC,94.3,31306,2952005.06,2025-01-21
2025-01-21 15:06:00,BHP,145.5,15165,2206453.89,2025-01-21
2025-01-21 15:07:00,ANZ,182.21,13494,2458720.12,2025-01-21
2025-01-21 15:08:00,BHP,149.64,16353,2447143.42,2025-01-21
2025-01-21 15:09:00,CSL,111.83,51204,5725991.26,2025-01-21
2025-01-21 15:10:00,MQG,67.45,40922,2760131.31,2025-01-21
2025-01-21 15:11:00,WES,104.67,41149,4307136.62,2025-01-21
2025-01-21 15:12:00,CSL,112.09,14562,1632305.26,2025-01-21
2025-01-21 15:13:00,NAB,140.62,22269,3131397.47,2025-01-21
2025-01-21 15:14:00,MQG,69.03,17012,1174292.01,2025-01-21
2025-01-21 15:15:00,ANZ,177.08,35146,6223559.87,2025-01-21
2025-01-21 15:16:00,TLS,36.04,22093,796233.55,2025-01-21
2025-01-21 15:17:00,TLS,41.75,3204,133775.7,2025-01-21
2025-01-21 15:18:00,WES,104.44,6466,675320.73,2025-01-21
2025-01-21 15:19:00,WBC,96.11,9178,882123.7,2025-01-21
2025-01-21 15:20:00,BHP,149.13,30330,4523235.95,2025-01-21
2025-01-21 15:21:00,MQG,68.52,19822,1358186.88,2025-01-21
2025-01-21 15:22:00,BHP,146.37,29708,4348334.23,2025-01-21
2025-01-21 15:23:00,NAB,140.28,35895,5035299.23,2025-01-21
2025-01-21 15:24:00,BHP,146.21,25045,3661840.99,2025-01-21
2025-01-21 15:25:00,CSL,110.3,39992,4411020.71,2025-01-21
2025-01-21 15:26:00,WES,105.51,20561,2169334.86,2025-01-21
2025-01-21 15:27:00,WBC,97.27,20889,2031790.74,2025-01-21
2025-01-21 15:28:00,NAB,139.51,11505,1605101.34,2025-01-21
2025-01-21 15:29:00,CSL,111.82,26193,2928907.16,2025-01-21
2025-01-21 15:30:00,WES,102.58,44562,4571306.4,2025-01-21
2025-01-21 15:31:00,NAB,139.45,15559,2169676.17,2025-01-21
2025-01-21 15:32:00,WES,102.98,15834,1630611.48,2025-01-21
2025-01-21 15:33:00,NAB,137.69,7304,1005710.53,2025-01-21
2025-01-21 15:34:00,CSL,112.78,15913,1794596.62,2025-01-21
2025-01-21 15:35:00,CSL,110.12,44266,4874488.04,2025-01-21
2025-01-21 15:36:00,WOW,105.41,57845,6097689.02,2025-01-21
2025-01-21 15:37:00,WES,103.57,37409,3874461.16,2025-01-21
2025-01-21 15:38:00,CBA,38.13,8582,327272.71,2025-01-21
2025-01-21 15:39:00,CSL,110.4,26787,2957354.8,2025-01-21
2025-01-21 15:40:00,MQG,67.72,31674,2144818.15,2025-01-21
2025-01-21 15:41:00,MQG,69.24,37959,2628382.74,2025-01-21
2025-01-21 15:42:00,CSL,108.55,8191,889138.94,2025-01-21
2025-01-21 15:43:00,CSL,109.68,32514,3566044.18,2025-01-21
2025-01-21 15:44:00,WES,103.24,11141,1150226.44,2025-01-21
2025-01-21 15:45:00,TLS,40.23,17517,704640.97,2025-01-21
2025-01-21 15:46:00,ANZ,178.62,28370,5067580.87,2025-01-21
2025-01-21 15:47:00,BHP,149.66,13898,2079910.95,2025-01-21
2025-01-21 15:48:00,TLS,37.32,14286,533097.76,2025-01-21
2025-01-21 15:49:00,WOW,102.71,12355,1268943.67,2025-01-21
2025-01-21 15:50:00,ANZ,176.32,22977,4051371.96,2025-01-21
2025-01-21 15:51:00,TLS,39.98,37973,1517983.03,2025-01-21
2025-01-21 15:52:00,WES,103.1,28089,2895859.46,2025-01-21
2025-01-21 15:53:00,TLS,38.65,13134,507672.21,2025-01-21
2025-01-21 15:54:00,TLS,40.86,27444,1121489.28,2025-01-21
2025-01-21 15:55:00,WES,102.74,23050,2368167.72,2025-01-21
2025-01-21 15:56:00,NAB,135.96,121220,16481531.79,2025-01-21
2025-01-21 15:57:00,NAB,142.63,22771,3247908.69,2025-01-21
2025-01-21 15:58:00,MQG,67.1,45646,3063070.33,2025-01-21
2025-01-21 15:59:00,CSL,113.37,15858,1797900.15,2025-01-21
2025-01-21 16:00:00,ANZ,177.93,8508,1513806.95,2025-01-21
2025-01-21 16:01:00,CSL,110.6,39363,4353487.68,2025-01-21
2025-01-21 16:02:00,CSL,110.9,31084,3447115.02,2025-01-21
2025-01-21 16:03:00,ANZ,180.13,69737,12561878.62,2025-01-21
2025-01-21 16:04:00,WOW,103.61,24887,2578423.06,2025-01-21
2025-01-21 16:05:00,WBC,90.33,48502,4381254.24,2025-01-21
2025-01-21 16:06:00,CBA,38.49,3299,126970.48,2025-01-21
2025-01-21 16:07:00,ANZ,179.62,25995,4669205.22,2025-01-21
2025-01-21 16:08:00,MQG,69.48,21425,1488626.54,2025-01-21
2025-01-21 16:09:00,MQG,65.9,29654,1954225.54,2025-01-21
2025-01-21 16:10:00,WBC,92.53,50495,4672144.21,2025-01-21
2025-01-21 16:11:00,BHP,149.16,17257,2573999.24,2025-01-21
2025-01-21 16:12:00,CBA,34.58,45946,1588903.92,2025-01-21
2025-01-21 16:13:00,MQG,70.67,17456,1233653.91,2025-01-21
2025-01-21 16:14:00,BHP,145.81,8208,1196819.01,2025-01-21
2025-01-21 16:15:00,BHP,148.76,18733,2786772.6,2025-01-21
2025-01-21 16:16:00,WOW,103.9,17493,1817503.7,2025-01-21
2025-01-21 16:17:00,MQG,67.21,45172,3035836.16,2025-01-21
2025-01-21 16:18:00,WOW,106.36,14714,1564985.06,2025-01-21
2025-01-21 16:19:00,WBC,93.17,12870,1199077.02,2025-01-21
2025-01-21 16:20:00,MQG,70.22,15774,1107650.35,2025-01-21
2025-01-21 16:21:00,TLS,39.28,19664,772373.48,2025-01-21
2025-01-21 16:22:00,TLS,37.83,27985,1058772.75,2025-01-21
2025-01-21 16:23:00,WBC,94.5,39008,3686151.32,2025-01-21
2025-01-21 16:24:00,WES,105.31,22804,2401385.22,2025-01-21
2025-01-21 16:25:00,TLS,37.07,19644,728251.3,2025-01-21
2025-01-21 16:26:00,ANZ,181.24,34111,6182119.26,2025-01-21
2025-01-21 16:27:00,TLS,36.71,19147,702948.87,2025-01-21
2025-01-21 16:28:00,CBA,37.77,23604,891538.92,2025-01-21
2025-01-21 16:29:00,WOW,105.66,21696,2292384.13,2025-01-21
2025-01-21 16:30:00,CBA,36.79,27810,1023208.13,2025-01-21
2025-01-21 16:31:00,CSL,112.54,20360,2291227.0,2025-01-21
2025-01-21 16:32:00,CBA,38.26,18635,712961.76,2025-01-21
2025-01-21 16:33:00,TLS,36.45,34504,1257803.71,2025-01-21
2025-01-21 16:34:00,CSL,109.3,15778,1724580.68,2025-01-21
2025-01-21 16:35:00,ANZ,179.83,26647,4792055.04,2025-01-21
2025-01-21 16:36:00,MQG,71.39,69889,4989449.13,2025-01-21
2025-01-21 16:37:00,WES,104.81,18919,1982943.59,2025-01-21
2025-01-21 16:38:00,CSL,108.82,43751,4760983.59,2025-01-21
2025-01-21 16:39:00,TLS,37.31,19260,718579.65,2025-01-21
2025-01-21 16:40:00,NAB,139.14,42666,5936702.18,2025-01-21
2025-01-21 16:41:00,BHP,146.61,20598,3019853.1,2025-01-21
2025-01-21 16:42:00,TLS,39.11,25497,997300.56,2025-01-21
2025-01-21 16:43:00,WES,105.71,34748,3673374.31,2025-01-21
2025-01-21 16:44:00,BHP,145.96,28034,4091864.77,2025-01-21
2025-01-21 16:45:00,WBC,95.3,28268,2693918.38,2025-01-21
2025-01-21 16:46:00,WES,106.23,27172,2886563.24,2025-01-21
2025-01-21 16:47:00,WOW,104.77,33173,3475454.06,2025-01-21
2025-01-21 16:48:00,MQG,67.38,20233,1363317.94,2025-01-21
2025-01-21 16:49:00,WBC,96.52,29110,2809792.41,2025-01-21
2025-01-21 16:50:00,WOW,106.04,15566,1650607.6,2025-01-21
2025-01-21 16:51:00,WOW,104.78,26417,2767979.3,2025-01-21
2025-01-21 16:52:00,CSL,108.17,22232,2404792.24,2025-01-21
2025-01-21 16:53:00,CSL,112.24,31405,3525016.94,2025-01-21
2025-01-21 16:54:00,CBA,38.0,18329,696557.69,2025-01-21
2025-01-21 16:55:00,WOW,106.84,39046,4171643.29,2025-01-21
2025-01-21 16:56:00,CSL,111.77,28767,3215305.06,2025-01-21
2025-01-21 16:57:00,NAB,138.85,41548,5769025.05,2025-01-21
2025-01-21 16:58:00,WES,106.01,14480,1535085.86,2025-01-21
2025-01-21 16:59:00,ANZ,179.96,10320,1857157.18,2025-01-21
2025-01-21 17:00:00,CBA,40.9,44246,1809742.98,2025-01-21
2025-01-21 17:01:00,ANZ,178.27,6703,1194918.99,2025-01-21
2025-01-21 17:02:00,MQG,68.62,10616,728436.85,2025-01-21
2025-01-21 17:03:00,WOW,100.71,10064,1013550.94,2025-01-21
2025-01-21 17:04:00,WES,104.27,43089,4493007.38,2025-01-21
2025-01-21 17:05:00,WOW,106.34,12670,1347344.2,2025-01-21
2025-01-21 17:06:00,ANZ,179.56,21489,3858547.72,2025-01-21
2025-01-21 17:07:00,CBA,38.52,13049,502693.05,2025-01-21
2025-01-21 17:08:00,WOW,102.8,23443,2409901.65,2025-01-21
2025-01-21 17:09:00,BHP,148.91,14698,2188622.37,2025-01-21
2025-01-21 17:10:00,WOW,104.28,45907,4787326.85,2025-01-21
2025-01-21 17:11:00,WES,107.65,15446,1662792.51,2025-01-21
2025-01-21 17:12:00,MQG,68.88,14117,972391.37,2025-01-21
2025-01-21 17:13:00,MQG,69.31,25232,1748846.05,2025-01-21
2025-01-21 17:14:00,CBA,38.26,14138,540886.35,2025-01-21
2025-01-21 17:15:00,BHP,149.25,22112,3300118.17,2025-01-21
2025-01-21 17:16:00,TLS,38.87,19350,752179.66,2025-01-21
2025-01-21 17:17:00,ANZ,178.82,40906,7314937.14,2025-01-21
2025-01-21 17:18:00,WOW,104.22,17423,1815824.78,2025-01-21
2025-01-21 17:19:00,WES,107.02,17150,1835344.56,2025-01-21
2025-01-21 17:20:00,WOW,105.81,50477,5340956.39,2025-01-21
2025-01-21 17:21:00,BHP,145.68,116294,16941697.25,2025-01-21
2025-01-21 17:22:00,WES,101.47,23241,2358280.98,2025-01-21
2025-01-21 17:23:00,CSL,107.53,16181,1740022.97,2025-01-21
2025-01-21 17:24:00,WOW,108.18,15066,1629780.07,2025-01-21
2025-01-21 17:25:00,TLS,38.42,41517,1594944.91,2025-01-21
2025-01-21 17:26:00,CSL,109.76,19120,2098619.0,2025-01-21
2025-01-21 17:27:00,CBA,39.38,20363,801921.61,2025-01-21
2025-01-21 17:28:00,ANZ,179.78,13681,2459574.08,2025-01-21
2025-01-21 17:29:00,BHP,152.73,22909,3498919.63,2025-01-21
2025-01-21 17:30:00,BHP,147.35,17997,2651776.14,2025-01-21
2025-01-21 17:31:00,WBC,93.54,36141,3380508.83,2025-01-21
2025-01-21 17:32:00,WBC,95.77,26637,2551076.28,2025-01-21
2025-01-21 17:33:00,ANZ,178.57,21123,3771897.01,2025-01-21
2025-01-21 17:34:00,BHP,147.78,21346,3154608.66,2025-01-21
2025-01-21 17:35:00,CBA,40.09,17176,688557.93,2025-01-21
2025-01-21 17:36:00,WES,103.34,17035,1760421.74,2025-01-21
2025-01-21 17:37:00,ANZ,179.45,19642,3524806.4,2025-01-21
2025-01-21 17:38:00,MQG,72.43,8141,589668.31,2025-01-21
2025-01-21 17:39:00,WES,103.57,25150,2604907.66,2025-01-21
2025-01-21 17:40:00,WES,106.68,21154,2256730.44,2025-01-21
2025-01-21 17:41:00,WES,103.68,14451,1498322.33,2025-01-21
2025-01-21 17:42:00,ANZ,176.27,21324,3758882.52,2025-01-21
2025-01-21 17:43:00,ANZ,181.05,13122,2375714.23,2025-01-21
2025-01-21 17:44:00,CSL,111.65,37101,4142200.87,2025-01-21
2025-01-21 17:45:00,ANZ,178.92,28945,5178836.22,2025-01-21
2025-01-21 17:46:00,ANZ,180.15,15443,2782019.22,2025-01-21
2025-01-21 17:47:00,CBA,38.75,21430,830364.19,2025-01-21
2025-01-21 17:48:00,MQG,64.06,33228,2128566.96,2025-01-21
2025-01-21 17:49:00,CSL,112.37,23767,2670684.36,2025-01-21
2025-01-21 17:50:00,CBA,38.58,14176,546908.04,2025-01-21
2025-01-21 17:51:00,CBA,38.53,28507,1098461.13,2025-01-21
2025-01-21 17:52:00,WBC,94.6,24026,2272830.06,2025-01-21
2025-01-21 17:53:00,CSL,111.36,25493,2838958.92,2025-01-21
2025-01-21 17:54:00,TLS,38.22,18040,689405.89,2025-01-21
2025-01-21 17:55:00,BHP,147.56,31548,4655125.9,2025-01-21
2025-01-21 17:56:00,WES,107.36,14289,1534013.35,2025-01-21
2025-01-21 17:57:00,BHP,150.59,35403,5331338.98,2025-01-21
2025-01-21 17:58:00,WES,103.67,29901,3099920.08,2025-01-21
2025-01-21 17:59:00,WES,100.44,20183,2027181.24,2025-01-21
2025-01-21 18:00:00,NAB,142.99,25801,3689183.75,2025-01-21
2025-01-21 18:01:00,BHP,150.5,31633,4760861.43,2025-01-21
2025-01-21 18:02:00,WOW,105.58,40350,4260097.2,2025-01-21
2025-01-21 18:03:00,CBA,40.44,31008,1253972.57,2025-01-21
2025-01-21 18:04:00,BHP,151.63,8671,1314776.77,2025-01-21
2025-01-21 18:05:00,BHP,146.37,9360,1370038.86,2025-01-21
2025-01-21 18:06:00,TLS,35.17,26107,918242.68,2025-01-21
2025-01-21 18:07:00,TLS,37.91,25497,966545.34,2025-01-21
2025-01-21 18:08:00,ANZ,178.85,12982,2321773.77,2025-01-21
2025-01-21 18:09:00,CSL,113.26,18662,2113600.45,2025-01-21
2025-01-21 18:10:00,WES,102.5,22472,2303427.26,2025-01-21
2025-01-21 18:11:00,WES,104.23,19031,1983625.69,2025-01-21
2025-01-21 18:12:00,WBC,96.29,30063,2894665.79,2025-01-21
2025-01-21 18:13:00,CBA,36.33,10152,368864.18,2025-01-21
2025-01-21 18:14:00,WOW,102.78,16460,1691709.83,2025-01-21
2025-01-21 18:15:00,CBA,40.76,32120,1309051.79,2025-01-21
2025-01-21 18:16:00,WBC,93.37,26458,2470396.44,2025-01-21
2025-01-21 18:17:00,MQG,66.17,12753,843879.06,2025-01-21
2025-01-21 18:18:00,CSL,107.64,12896,1388178.9,2025-01-21
2025-01-21 18:19:00,WOW,103.83,11941,1239891.22,2025-01-21
2025-01-21 18:20:00,MQG,69.94,26799,1874417.95,2025-01-21
2025-01-21 18:21:00,WOW,105.14,24926,2620787.83,2025-01-21
2025-01-21 18:22:00,MQG,66.98,12239,819822.79,2025-01-21
2025-01-21 18:23:00,ANZ,178.34,11964,2133707.21,2025-01-21
2025-01-21 18:24:00,WOW,102.69,21923,2251204.35,2025-01-21
2025-01-21 18:25:00,TLS,37.97,48895,1856673.1,2025-01-21
2025-01-21 18:26:00,WOW,108.35,9613,1041574.23,2025-01-21
2025-01-21 18:27:00,CSL,112.74,8165,920558.08,2025-01-21
2025-01-21 18:28:00,WBC,96.29,30009,2889426.4,2025-01-21
2025-01-21 18:29:00,NAB,139.68,18718,2614481.8,2025-01-21
2025-01-21 18:30:00,TLS,36.27,69154,2508274.51,2025-01-21
2025-01-21 18:31:00,MQG,68.78,26914,1851124.47,2025-01-21
2025-01-21 18:32:00,WES,101.57,7317,743191.05,2025-01-21
2025-01-21 18:33:00,WBC,94.97,22950,2179528.23,2025-01-21
2025-01-21 18:34:00,TLS,37.12,20886,775232.06,2025-01-21
2025-01-21 18:35:00,CSL,111.11,13652,1516851.82,2025-01-21
2025-01-21 18:36:00,MQG,67.97,34042,2313726.81,2025-01-21
2025-01-21 18:37:00,ANZ,179.73,10998,1976711.84,2025-01-21
2025-01-21 18:38:00,NAB,138.29,8657,1197136.06,2025-01-21
